HouseWeb,Address,Price,PropertyType,Bedroom,BedroomPlus,Bathroom,SquareFootage,Style,DatePosted,BuildingAge,City,Region,HouseAddress,Lat_Long
https://www.zolo.ca/markham-real-estate/19-wave-hill-way,"19 Wave Hill Way, Markham, Greensborough",999000,Condo Townhouse,2,1,2,1400-1599,Bungalow,2024-01-18,0,markham,york region,"19 wave hill way, markham","(43.90037520970236, -79.2513503317029)"
https://www.zolo.ca/markham-real-estate/100-anna-russell-way/108,"108 - 100 Anna Russell Way, Markham, Unionville",488000,Leasehold Condo,2,1,2,1000-1199,Apartment,2024-01-18,0,markham,york region,"100 anna russell way/108, markham","(43.86274381720588, -79.31356710349841)"
https://www.zolo.ca/markham-real-estate/3-lionheart-lane,"3 Lionheart Lane, Markham, Berczy",1728000,Detached,4,2,4,,2-Storey,2024-01-18,0,markham,york region,"3 lionheart lane, markham","(43.89709369460917, -79.31641007741746)"
https://www.zolo.ca/markham-real-estate/142-gas-lamp-lane,"142 Gas Lamp Lane, Markham, Cornell",999000,Semi-Detached,3,1,4,1500-2000,2-Storey,2024-01-18,0,markham,york region,"142 gas lamp lane, markham","(43.898969313082745, -79.23301600815402)"
https://www.zolo.ca/markham-real-estate/13-west-village-lane,"13 West Village Lane, Markham Angus, Glen",1799000,Att/Row/Twnhouse,3,1,3,2500-3000,3-Storey,2024-01-18,0,markham,york region,"13 west village lane, markham","(43.89505349746676, -79.32650767235388)"
https://www.zolo.ca/markham-real-estate/234-valentina-drive,"234 Valentina Drive, Markham Village Green-south, Unionville",999990,Condo Townhouse,3,1,3,1600-1799,3-Storey,2024-01-18,0,markham,york region,"234 valentina drive, markham","(43.85852558252333, -79.30215757307697)"
https://www.zolo.ca/markham-real-estate/42-west-normandy-drive,"42 West Normandy Drive, Markham, Cornell",1488000,Detached,3,1,4,,2-Storey,2024-01-17,0,markham,york region,"42 west normandy drive, markham","(43.87716521689535, -79.23025417105772)"
https://www.zolo.ca/markham-real-estate/27-hua-du-avenue,"27 Hua Du Avenue, Markham, Berczy",1999000,Detached,4,,4,3000-3500,2-Storey,2024-01-17,15,markham,york region,"27 hua du avenue, markham","(43.884650801254736, -79.31006598254203)"
https://www.zolo.ca/markham-real-estate/17-wychwood-drive,"17 Wychwood Drive, Markham, Berczy",1980000,Detached,5,1,5,3000-3500,2-Storey,2024-01-17,0,markham,york region,"17 wychwood drive, markham","(43.89293589344851, -79.29981550169168)"
https://www.zolo.ca/markham-real-estate/1672-john-street,"1672 John Street, Markham Bayview Fairway-bayview Country Club, Estates",899998,Condo Townhouse,3,,1,1200-1399,3-Storey,2024-01-17,0,markham,york region,"1672 john street, markham","(43.820917785084305, -79.3821599890395)"
https://www.zolo.ca/markham-real-estate/1-bronte-road,"1 Bronte Road, Markham, Thornlea",,Detached,4,2,6,3000-3500,2-Storey,2024-01-17,0,markham,york region,"1 bronte road, markham","(43.82534581880333, -79.38131140516201)"
https://www.zolo.ca/markham-real-estate/21-the-carriage-way,"21 The Carriage Way, Markham Royal, Orchard",828888,Condo Townhouse,4,,3,1200-1399,2-Storey,2024-01-17,50,markham,york region,"21 the carriage way, markham","(43.830989982854106, -79.40565530183058)"
https://www.zolo.ca/markham-real-estate/15-carneros-way,"15 Carneros Way, Markham Box, Grove",999000,Att/Row/Twnhouse,3,,3,1500-2000,2-Storey,2024-01-17,0,markham,york region,"15 carneros way, markham","(43.86913841304795, -79.21337343715754)"
https://www.zolo.ca/markham-real-estate/139-wales-avenue,"139 Wales Avenue, Markham Old Markham, Village",599900,Condo Townhouse,3,,2,1200-1399,Multi-Level,2024-01-17,0,markham,york region,"139 wales avenue, markham","(43.890095098824276, -79.26194002817475)"
https://www.zolo.ca/markham-real-estate/14-quail-valley-drive,"14 Quail Valley Drive, Markham German, Mills",1289000,Condo Townhouse,3,,3,2000-2249,2-Storey,2024-01-17,0,markham,york region,"14 quail valley drive, markham","(43.80972568123124, -79.37072916858398)"
https://www.zolo.ca/markham-real-estate/18-rouge-valley-drive-west/108,"108 - 18 Rouge Valley Drive WMarkham, Unionville",1148000,Condo Townhouse,2,1,3,1400-1599,2-Storey,2024-01-16,5,markham,york region,"18 rouge valley drive west/108, markham","(43.84969160140011, -79.33030961981524)"
https://www.zolo.ca/markham-real-estate/8-reginald-crescent,"8 Reginald Crescent, Markham Markham, Village",1300000,Semi-Detached,3,1,4,,2-Storey,2024-01-16,0,markham,york region,"8 reginald crescent, markham","(43.87950200768165, -79.23943730035771)"
https://www.zolo.ca/markham-real-estate/1666-john-street,"1666 John Street, Markham, Thornlea",898800,Condo Townhouse,4,,2,1000-1199,2-Storey,2024-01-16,0,markham,york region,"1666 john street, markham","(43.82081900435537, -79.38257221103765)"
https://www.zolo.ca/markham-real-estate/38-cedarland-drive/1102,"1102 - 38 Cedarland Drive, Markham, Unionville",918000,Comm Element Condo,2,1,2,900-999,Multi-Level,2024-01-16,5,markham,york region,"38 cedarland drive/1102, markham","(43.85188531309919, -79.33629396340638)"
https://www.zolo.ca/markham-real-estate/21-upper-duke-crescent/314b,"314B - 21 Upper Duke Crescent, Markham, Unionville",926800,Condo Apt,2,1,2,1000-1199,Apartment,2024-01-16,0,markham,york region,"21 upper duke crescent/314b, markham","(43.849680914473566, -79.3286727179441)"
https://www.zolo.ca/markham-real-estate/8-beer-lane,"8 Beer Lane, Markham, Wismer",1226800,Condo Townhouse,3,,4,1600-1799,3-Storey,2024-01-16,5,markham,york region,"8 beer lane, markham","(43.899319508997394, -79.26832485909961)"
https://www.zolo.ca/markham-real-estate/4-noel-street,"4 Noel Street, Markham Markham, Village",1199999,Detached,3,,3,,2-Storey,2024-01-17,0,markham,york region,"4 noel street, markham","(43.892035509409396, -79.25871106761447)"
https://www.zolo.ca/markham-real-estate/322-john-street/268,"268 - 322 John Street, Markham Aileen-willowbrook",799000,Condo Townhouse,2,,3,1200-1399,Stacked Townhse,2024-01-15,15,markham,york region,"322 john street/268, markham","(43.820136507889316, -79.39581394167422)"
https://www.zolo.ca/markham-real-estate/253-carlton-road,"253 Carlton Road, Markham, Unionville",4480000,Detached,6,,8,5000+,2-Storey,2024-01-15,30,markham,york region,"253 carlton road, markham","(43.86952310049418, -79.31415216034006)"
https://www.zolo.ca/markham-real-estate/62-suncrest-boulevard/605,"605 - 62 Suncrest Boulevard, Markham Commerce, Valley",650000,Condo Apt,1,1,1,700-799,Apartment,2024-01-15,0,markham,york region,"62 suncrest boulevard/605, markham","(43.84154108066184, -79.39282679902055)"
https://www.zolo.ca/markham-real-estate/26-sequoia-grove-drive,"26 Sequoia Grove Drive, Markham Victoria Manor-jennings, Gate",1388000,Link,4,1,4,2000-2500,2-Storey,2024-01-15,0,markham,york region,"26 sequoia grove drive, markham","(43.89522909833826, -79.36485169425832)"
https://www.zolo.ca/markham-real-estate/6884-14th-avenue/2c,"2C - 6884 14th Avenue, Markham Box, Grove",738000,Condo Apt,2,,2,1000-1199,Apartment,2024-01-15,0,markham,york region,"6884 14th avenue/2c, markham","(43.86102779016878, -79.22546366193586)"
https://www.zolo.ca/markham-real-estate/28-cachet-parkway,"28 Cachet Parkway, Markham Devil's, Elbow",3990000,Detached,2,2,5,,Bungalow,2024-01-15,0,markham,york region,"28 cachet parkway, markham","(43.88678001420888, -79.3443902113216)"
https://www.zolo.ca/markham-real-estate/55-austin-drive/112,"112 - 55 Austin Drive, Markham, Markville",958000,Condo Apt,2,1,2,1400-1599,Apartment,2024-01-15,0,markham,york region,"55 austin drive/112, markham","(43.86662111797679, -79.29439039868042)"
https://www.zolo.ca/markham-real-estate/9700-ninth-line/501,"501 - 9700 Ninth Line, Markham, Greensborough",559900,Comm Element Condo,1,,1,600-699,Apartment,2024-01-15,5,markham,york region,"9700 ninth line/501, markham","(43.9081257041116, -79.24320840241536)"
https://www.zolo.ca/markham-real-estate/10-fairholme-drive,"10 Fairholme Drive, Markham, Unionville",2180000,Detached,4,,5,3000-3500,2-Storey,2024-01-14,50,markham,york region,"10 fairholme drive, markham","(43.870997980176924, -79.34700310199848)"
https://www.zolo.ca/markham-real-estate/501-fred-mclaren-boulevard,"501 Fred Mclaren Boulevard, Markham, Wismer",2180000,Detached,4,3,5,2500-3000,2-Storey,2024-01-14,0,markham,york region,"501 fred mclaren boulevard, markham","(43.90249910014799, -79.28335646134026)"
https://www.zolo.ca/markham-real-estate/1-sun-yat-sen-avenue/pb-08,"Pb-08 - 1 Sun Yat-sen Avenue, Markham Milliken Mills, East",780000,Leasehold Condo,1,1,1,800-899,Apartment,2024-01-13,0,markham,york region,"1 sun yat sen avenue/pb 08, markham","(43.8267264858944, -79.29865871523444)"
https://www.zolo.ca/markham-real-estate/7165-yonge-street/502,"502 - 7165 Yonge Street, Markham, Grandview",735000,Condo Apt,1,1,2,700-799,Apartment,2024-01-13,0,markham,york region,"7165 yonge street/502, markham","(43.80258970605331, -79.41980043399138)"
https://www.zolo.ca/markham-real-estate/99-greenspire-avenue,"99 Greenspire Avenue, Markham, Wismer",2099000,Detached,4,,4,,2-Storey,2024-01-13,0,markham,york region,"99 greenspire avenue, markham","(43.90589628550498, -79.28183288280006)"
https://www.zolo.ca/markham-real-estate/78-song-bird-drive-north,"78 Song Bird Drive NMarkham Rouge River, Estates",1849500,Detached,4,2,4,2500-3000,2-Storey,2024-01-12,30,markham,york region,"78 song bird drive north, markham","(43.85381101344424, -79.23961960675177)"
https://www.zolo.ca/markham-real-estate/29-ashglen-way,"29 Ashglen Way, Markham, Unionville",1066600,Condo Townhouse,3,,3,1400-1599,3-Storey,2024-01-12,0,markham,york region,"29 ashglen way, markham","(43.86084699251728, -79.31550357458903)"
https://www.zolo.ca/markham-real-estate/28-uptown-drive/ph03,"Ph03 - 28 Uptown Drive, Markham, Unionville",658000,Condo Apt,1,,1,500-599,Apartment,2024-01-12,10,markham,york region,"28 uptown drive/ph03, markham","(43.85717990987803, -79.3261756651691)"
https://www.zolo.ca/markham-real-estate/10-castleglen-boulevard,"10 Castleglen Boulevard, Markham, Berczy",2329000,Detached,4,1,6,3000-3500,2-Storey,2024-01-12,5,markham,york region,"10 castleglen boulevard, markham","(43.885760900511286, -79.29971743342453)"
https://www.zolo.ca/markham-real-estate/7363-kennedy-road/310,"310 - 7363 Kennedy Road, Markham Milliken Mills, East",749900,Condo Apt,2,,2,1000-1199,Apartment,2024-01-12,0,markham,york region,"7363 kennedy road/310, markham","(43.83364608224184, -79.30426922594395)"
https://www.zolo.ca/markham-real-estate/2245-buroak-avenue/86,"86 - 2245 Buroak Avenue, Markham, Greensborough",780000,Condo Townhouse,2,1,2,1000-1199,Stacked Townhse,2024-01-12,15,markham,york region,"2245 buroak avenue/86, markham","(43.90222140769578, -79.25027191604035)"
https://www.zolo.ca/markham-real-estate/1-uptown-drive/1507,"1507 - 1 Uptown Drive, Markham, Unionville",699000,Condo Apt,2,,2,700-799,Apartment,2024-01-12,0,markham,york region,"1 uptown drive/1507, markham","(43.85644171566537, -79.32518676823247)"
https://www.zolo.ca/markham-real-estate/1386-castlemore-avenue,"1386 Castlemore Avenue, Markham, Greensborough",1188000,Detached,3,1,4,,2-Storey,2024-01-12,0,markham,york region,"1386 castlemore avenue, markham","(43.905178794593155, -79.26171237568451)"
https://www.zolo.ca/markham-real-estate/7340-markham-road/311,"311 - 7340 Markham Road, Markham, Middlefield",788000,Condo Apt,3,,2,1200-1399,Apartment,2024-01-12,0,markham,york region,"7340 markham road/311, markham","(43.84589489262825, -79.2538400084031)"
https://www.zolo.ca/markham-real-estate/25-water-walk-drive/321,"321 - 25 Water Walk Drive, Markham, Unionville",628000,Condo Apt,1,1,1,600-699,Apartment,2024-01-12,5,markham,york region,"25 water walk drive/321, markham","(43.85644699626437, -79.32821322201202)"
https://www.zolo.ca/markham-real-estate/8130-birchmount-road/404,"404 - 8130 Birchmount Road, Markham, Unionville",839000,Condo Apt,2,1,2,1000-1199,Apartment,2024-01-11,10,markham,york region,"8130 birchmount road/404, markham","(43.85133110166123, -79.32579856334524)"
https://www.zolo.ca/markham-real-estate/20-sir-kay-drive,"20 Sir Kay Drive, Markham Markham, Village",1550000,Detached,4,2,4,,Bungalow-Raised,2024-01-11,0,markham,york region,"20 sir kay drive, markham","(43.88589651970469, -79.24225102143467)"
